"Category","Term","Genes","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact"
"GOTERM_BP_DIRECT","cell junction assembly","0.18%","4","2079","13","29712","5.76e-2","7.93e-1","4.40","1.00e+0","7.81e-1","1.02e-2"
"GOTERM_BP_DIRECT","microtubule organizing center organization","0.18%","4","2079","13","29712","5.76e-2","7.93e-1","4.40","1.00e+0","7.81e-1","1.02e-2"
"GOTERM_BP_DIRECT","nuclear-transcribed mRNA poly(A) tail shortening","0.18%","4","2079","13","29712","5.76e-2","7.93e-1","4.40","1.00e+0","7.81e-1","1.02e-2"
"GOTERM_BP_DIRECT","behavioral response to ethanol","0.18%","4","2079","13","29712","5.76e-2","7.93e-1","4.40","1.00e+0","7.81e-1","1.02e-2"
"GOTERM_BP_DIRECT","immunological synapse formation","0.18%","4","2079","13","29712","5.76e-2","7.93e-1","4.40","1.00e+0","7.81e-1","1.02e-2"
"GOTERM_BP_DIRECT","cerebral cortex cell migration","0.18%","4","2079","13","29712","5.76e-2","7.93e-1","4.40","1.00e+0","7.81e-1","1.02e-2"
"GOTERM_BP_DIRECT","negative regulation of motor neuron apoptotic process","0.18%","4","2079","13","29712","5.76e-2","7.93e-1","4.40","1.00e+0","7.81e-1","1.02e-2"
"GOTERM_BP_DIRECT","positive regulation of synaptic vesicle endocytosis","0.18%","4","2079","13","29712","5.76e-2","7.93e-1","4.40","1.00e+0","7.81e-1","1.02e-2"
"GOTERM_BP_DIRECT","negative regulation of macroautophagy","0.18%","4","2079","13","29712","5.76e-2","7.93e-1","4.40","1.00e+0","7.81e-1","1.02e-2"
"GOTERM_CC_DIRECT","mediator complex","0.31%","7","2079","40","29722","5.77e-2","3.47e-1","2.50","1.00e+0","3.17e-1","1.97e-2"
"GOTERM_BP_DIRECT","positive regulation of dendrite morphogenesis","0.31%","7","2079","40","29712","5.78e-2","7.93e-1","2.50","1.00e+0","7.81e-1","1.97e-2"
"GOTERM_MF_DIRECT","calcium/calmodulin-dependent protein kinase activity","0.22%","5","2060","21","28924","5.79e-2","5.39e-1","3.34","1.00e+0","5.11e-1","1.42e-2"
"GOTERM_BP_DIRECT","chromosome organization","0.36%","8","2079","50","29712","5.79e-2","7.93e-1","2.29","1.00e+0","7.81e-1","2.19e-2"
"GOTERM_BP_DIRECT","mitophagy","0.36%","8","2079","50","29712","5.79e-2","7.93e-1","2.29","1.00e+0","7.81e-1","2.19e-2"
"GOTERM_BP_DIRECT","neural crest cell migration","0.36%","8","2079","50","29712","5.79e-2","7.93e-1","2.29","1.00e+0","7.81e-1","2.19e-2"
"GOTERM_MF_DIRECT","histone acetyltransferase binding","0.27%","6","2060","30","28924","5.85e-2","5.39e-1","2.81","1.00e+0","5.11e-1","1.75e-2"
"GOTERM_MF_DIRECT","phosphatidylinositol-3,4-bisphosphate binding","0.27%","6","2060","30","28924","5.85e-2","5.39e-1","2.81","1.00e+0","5.11e-1","1.75e-2"
"GOTERM_MF_DIRECT","chemorepellent activity","0.27%","6","2060","30","28924","5.85e-2","5.39e-1","2.81","1.00e+0","5.11e-1","1.75e-2"
"GOTERM_CC_DIRECT","chromosome, telomeric region","0.71%","16","2079","138","29722","5.90e-2","3.52e-1","1.66","1.00e+0","3.21e-1","3.19e-2"
"GOTERM_BP_DIRECT","regulation of actin cytoskeleton organization","0.58%","13","2079","104","29712","5.93e-2","8.10e-1","1.79","1.00e+0","7.98e-1","2.95e-2"
"GOTERM_BP_DIRECT","positive regulation of synapse assembly","0.49%","11","2079","82","29712","5.96e-2","8.12e-1","1.92","1.00e+0","7.99e-1","2.74e-2"
"GOTERM_BP_DIRECT","vesicle-mediated transport","1.12%","25","2079","245","29712","5.99e-2","8.13e-1","1.46","1.00e+0","8.01e-1","3.75e-2"
"GOTERM_CC_DIRECT","collagen type IV trimer","0.13%","3","2079","6","29722","6.07e-2","3.57e-1","7.15","1.00e+0","3.26e-1","5.82e-3"
"GOTERM_CC_DIRECT","uniplex complex","0.13%","3","2079","6","29722","6.07e-2","3.57e-1","7.15","1.00e+0","3.26e-1","5.82e-3"
"GOTERM_BP_DIRECT","vesicle transport along actin filament","0.13%","3","2079","6","29712","6.07e-2","8.13e-1","7.15","1.00e+0","8.01e-1","5.83e-3"
"GOTERM_BP_DIRECT","positive regulation of glutamate receptor signaling pathway","0.13%","3","2079","6","29712","6.07e-2","8.13e-1","7.15","1.00e+0","8.01e-1","5.83e-3"
"GOTERM_BP_DIRECT","positive regulation of protein transport","0.13%","3","2079","6","29712","6.07e-2","8.13e-1","7.15","1.00e+0","8.01e-1","5.83e-3"
"GOTERM_BP_DIRECT","protein insertion into mitochondrial outer membrane","0.13%","3","2079","6","29712","6.07e-2","8.13e-1","7.15","1.00e+0","8.01e-1","5.83e-3"
"GOTERM_BP_DIRECT","synaptic vesicle cycle","0.13%","3","2079","6","29712","6.07e-2","8.13e-1","7.15","1.00e+0","8.01e-1","5.83e-3"
"GOTERM_MF_DIRECT","DNA-binding transcription repressor activity, RNA polymerase II-specific","1.38%","31","2060","313","28924","6.10e-2","5.58e-1","1.39","1.00e+0","5.29e-1","4.01e-2"
"GOTERM_BP_DIRECT","hair follicle development","0.40%","9","2079","61","29712","6.13e-2","8.19e-1","2.11","1.00e+0","8.06e-1","2.53e-2"
"GOTERM_CC_DIRECT","apical dendrite","0.27%","6","2079","31","29722","6.19e-2","3.57e-1","2.77","1.00e+0","3.26e-1","1.88e-2"
"GOTERM_CC_DIRECT","phagocytic cup","0.27%","6","2079","31","29722","6.19e-2","3.57e-1","2.77","1.00e+0","3.26e-1","1.88e-2"
"GOTERM_CC_DIRECT","axon initial segment","0.27%","6","2079","31","29722","6.19e-2","3.57e-1","2.77","1.00e+0","3.26e-1","1.88e-2"
"GOTERM_BP_DIRECT","exocytosis","0.62%","14","2079","116","29712","6.19e-2","8.19e-1","1.72","1.00e+0","8.06e-1","3.20e-2"
"GOTERM_BP_DIRECT","positive regulation of receptor internalization","0.27%","6","2079","31","29712","6.20e-2","8.19e-1","2.77","1.00e+0","8.06e-1","1.89e-2"
"GOTERM_BP_DIRECT","positive regulation of cardiac muscle cell proliferation","0.27%","6","2079","31","29712","6.20e-2","8.19e-1","2.77","1.00e+0","8.06e-1","1.89e-2"
"GOTERM_BP_DIRECT","actin filament polymerization","0.27%","6","2079","31","29712","6.20e-2","8.19e-1","2.77","1.00e+0","8.06e-1","1.89e-2"
"GOTERM_MF_DIRECT","double-stranded DNA helicase activity","0.36%","8","2060","50","28924","6.26e-2","5.67e-1","2.25","1.00e+0","5.37e-1","2.40e-2"
"GOTERM_MF_DIRECT","sodium:bicarbonate symporter activity","0.13%","3","2060","6","28924","6.27e-2","5.67e-1","7.02","1.00e+0","5.37e-1","6.13e-3"
"GOTERM_BP_DIRECT","protein localization","0.98%","22","2079","210","29712","6.27e-2","8.28e-1","1.50","1.00e+0","8.15e-1","3.81e-2"
"GOTERM_BP_DIRECT","negative regulation of protein catabolic process","0.36%","8","2079","51","29712","6.33e-2","8.30e-1","2.24","1.00e+0","8.17e-1","2.44e-2"
"GOTERM_BP_DIRECT","positive regulation of cell cycle","0.36%","8","2079","51","29712","6.33e-2","8.30e-1","2.24","1.00e+0","8.17e-1","2.44e-2"
"GOTERM_BP_DIRECT","regulation of ARF protein signal transduction","0.22%","5","2079","22","29712","6.35e-2","8.31e-1","3.25","1.00e+0","8.18e-1","1.61e-2"
"GOTERM_CC_DIRECT","mitotic spindle pole","0.31%","7","2079","41","29722","6.38e-2","3.66e-1","2.44","1.00e+0","3.34e-1","2.24e-2"
"GOTERM_BP_DIRECT","response to axon injury","0.31%","7","2079","41","29712","6.39e-2","8.34e-1","2.44","1.00e+0","8.21e-1","2.24e-2"
"GOTERM_MF_DIRECT","signaling receptor binding","1.74%","39","2060","413","28924","6.42e-2","5.77e-1","1.33","1.00e+0","5.47e-1","4.46e-2"
"GOTERM_BP_DIRECT","ERK1 and ERK2 cascade","0.40%","9","2079","62","29712","6.63e-2","8.63e-1","2.07","1.00e+0","8.49e-1","2.78e-2"
"GOTERM_MF_DIRECT","syntaxin-1 binding","0.22%","5","2060","22","28924","6.69e-2","5.98e-1","3.19","1.00e+0","5.67e-1","1.73e-2"
"GOTERM_BP_DIRECT","ubiquitin-dependent protein catabolic process","1.07%","24","2079","236","29712","6.73e-2","8.74e-1","1.45","1.00e+0","8.61e-1","4.23e-2"
"GOTERM_BP_DIRECT","response to estrogen","0.45%","10","2079","73","29712","6.77e-2","8.75e-1","1.96","1.00e+0","8.61e-1","3.03e-2"
"GOTERM_BP_DIRECT","positive regulation of protein catabolic process","0.49%","11","2079","84","29712","6.80e-2","8.75e-1","1.87","1.00e+0","8.61e-1","3.20e-2"
"GOTERM_MF_DIRECT","ubiquitin conjugating enzyme activity","0.31%","7","2060","41","28924","6.84e-2","6.08e-1","2.40","1.00e+0","5.76e-1","2.44e-2"
"GOTERM_BP_DIRECT","negative regulation of canonical Wnt signaling pathway","0.71%","16","2079","141","29712","6.86e-2","8.75e-1","1.62","1.00e+0","8.61e-1","3.80e-2"
"GOTERM_MF_DIRECT","receptor tyrosine kinase binding","0.45%","10","2060","72","28924","6.89e-2","6.09e-1","1.95","1.00e+0","5.77e-1","3.10e-2"
"GOTERM_BP_DIRECT","positive regulation of vasoconstriction","0.36%","8","2079","52","29712","6.89e-2","8.75e-1","2.20","1.00e+0","8.61e-1","2.71e-2"
"GOTERM_BP_DIRECT","protein monoubiquitination","0.36%","8","2079","52","29712","6.89e-2","8.75e-1","2.20","1.00e+0","8.61e-1","2.71e-2"
"GOTERM_BP_DIRECT","protein import into nucleus","0.62%","14","2079","118","29712","6.90e-2","8.75e-1","1.70","1.00e+0","8.61e-1","3.63e-2"
"GOTERM_BP_DIRECT","regulation of synaptic transmission, glutamatergic","0.27%","6","2079","32","29712","6.94e-2","8.75e-1","2.68","1.00e+0","8.61e-1","2.19e-2"
"GOTERM_BP_DIRECT","cardiac muscle cell development","0.27%","6","2079","32","29712","6.94e-2","8.75e-1","2.68","1.00e+0","8.61e-1","2.19e-2"
"GOTERM_BP_DIRECT","regulation of neuron apoptotic process","0.27%","6","2079","32","29712","6.94e-2","8.75e-1","2.68","1.00e+0","8.61e-1","2.19e-2"
"GOTERM_CC_DIRECT","9+0 non-motile cilium","0.18%","4","2079","14","29722","6.95e-2","3.93e-1","4.08","1.00e+0","3.59e-1","1.35e-2"
"GOTERM_CC_DIRECT","nuclear lamina","0.18%","4","2079","14","29722","6.95e-2","3.93e-1","4.08","1.00e+0","3.59e-1","1.35e-2"
"GOTERM_BP_DIRECT","calcium import into the mitochondrion","0.18%","4","2079","14","29712","6.96e-2","8.75e-1","4.08","1.00e+0","8.61e-1","1.36e-2"
"GOTERM_BP_DIRECT","positive regulation of signal transduction","0.18%","4","2079","14","29712","6.96e-2","8.75e-1","4.08","1.00e+0","8.61e-1","1.36e-2"
"GOTERM_BP_DIRECT","regulation of tumor necrosis factor-mediated signaling pathway","0.18%","4","2079","14","29712","6.96e-2","8.75e-1","4.08","1.00e+0","8.61e-1","1.36e-2"
"GOTERM_BP_DIRECT","sterol transport","0.18%","4","2079","14","29712","6.96e-2","8.75e-1","4.08","1.00e+0","8.61e-1","1.36e-2"
"GOTERM_CC_DIRECT","cytoplasmic vesicle","1.52%","34","2079","361","29722","6.97e-2","3.93e-1","1.35","1.00e+0","3.59e-1","4.80e-2"
"GOTERM_CC_DIRECT","intercalated disc","0.40%","9","2079","63","29722","7.14e-2","3.97e-1","2.04","1.00e+0","3.63e-1","3.05e-2"
"GOTERM_CC_DIRECT","cytoplasmic microtubule","0.40%","9","2079","63","29722","7.14e-2","3.97e-1","2.04","1.00e+0","3.63e-1","3.05e-2"
"GOTERM_BP_DIRECT","autophagosome assembly","0.49%","11","2079","85","29712","7.25e-2","8.96e-1","1.85","1.00e+0","8.82e-1","3.46e-2"
"GOTERM_BP_DIRECT","negative regulation of canonical NF-kappaB signal transduction","0.45%","10","2079","74","29712","7.25e-2","8.96e-1","1.93","1.00e+0","8.82e-1","3.29e-2"
"GOTERM_BP_DIRECT","negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","0.45%","10","2079","74","29712","7.25e-2","8.96e-1","1.93","1.00e+0","8.82e-1","3.29e-2"
"GOTERM_MF_DIRECT","enzyme-substrate adaptor activity","0.18%","4","2060","14","28924","7.26e-2","6.33e-1","4.01","1.00e+0","6.00e-1","1.44e-2"
"GOTERM_MF_DIRECT","JUN kinase activity","0.18%","4","2060","14","28924","7.26e-2","6.33e-1","4.01","1.00e+0","6.00e-1","1.44e-2"
"GOTERM_BP_DIRECT","mesenchymal cell proliferation","0.22%","5","2079","23","29712","7.28e-2","8.96e-1","3.11","1.00e+0","8.82e-1","1.94e-2"
"GOTERM_BP_DIRECT","regulation of protein ubiquitination","0.22%","5","2079","23","29712","7.28e-2","8.96e-1","3.11","1.00e+0","8.82e-1","1.94e-2"
"GOTERM_BP_DIRECT","regulation of JNK cascade","0.22%","5","2079","23","29712","7.28e-2","8.96e-1","3.11","1.00e+0","8.82e-1","1.94e-2"
"GOTERM_BP_DIRECT","autophagy of mitochondrion","0.22%","5","2079","23","29712","7.28e-2","8.96e-1","3.11","1.00e+0","8.82e-1","1.94e-2"
"GOTERM_BP_DIRECT","genomic imprinting","0.22%","5","2079","23","29712","7.28e-2","8.96e-1","3.11","1.00e+0","8.82e-1","1.94e-2"
"GOTERM_BP_DIRECT","response to oxidative stress","0.76%","17","2079","154","29712","7.29e-2","8.96e-1","1.58","1.00e+0","8.82e-1","4.16e-2"
"GOTERM_MF_DIRECT","beta-catenin binding","0.62%","14","2060","117","28924","7.30e-2","6.33e-1","1.68","1.00e+0","6.00e-1","3.87e-2"
"GOTERM_MF_DIRECT","cyclin-dependent protein serine/threonine kinase regulator activity","0.27%","6","2060","32","28924","7.37e-2","6.36e-1","2.63","1.00e+0","6.03e-1","2.37e-2"
"GOTERM_BP_DIRECT","locomotory behavior","0.67%","15","2079","131","29712","7.44e-2","8.98e-1","1.64","1.00e+0","8.84e-1","4.07e-2"
"GOTERM_BP_DIRECT","Golgi organization","0.58%","13","2079","108","29712","7.46e-2","8.98e-1","1.72","1.00e+0","8.84e-1","3.85e-2"
"GOTERM_BP_DIRECT","platelet-derived growth factor receptor-beta signaling pathway","0.36%","8","2079","53","29712","7.48e-2","8.98e-1","2.16","1.00e+0","8.84e-1","3.00e-2"
"GOTERM_MF_DIRECT","protein phosphatase 2A binding","0.31%","7","2060","42","28924","7.53e-2","6.46e-1","2.34","1.00e+0","6.12e-1","2.76e-2"
"GOTERM_BP_DIRECT","bone development","0.54%","12","2079","97","29712","7.61e-2","8.98e-1","1.77","1.00e+0","8.84e-1","3.81e-2"
"GOTERM_MF_DIRECT","semaphorin receptor binding","0.22%","5","2060","23","28924","7.67e-2","6.54e-1","3.05","1.00e+0","6.20e-1","2.08e-2"
"GOTERM_CC_DIRECT","histone deacetylase complex","0.31%","7","2079","43","29722","7.70e-2","4.26e-1","2.33","1.00e+0","3.89e-1","2.84e-2"
"GOTERM_BP_DIRECT","semaphorin-plexin signaling pathway","0.31%","7","2079","43","29712","7.71e-2","8.98e-1","2.33","1.00e+0","8.84e-1","2.85e-2"
"GOTERM_BP_DIRECT","regulation of DNA replication","0.31%","7","2079","43","29712","7.71e-2","8.98e-1","2.33","1.00e+0","8.84e-1","2.85e-2"
"GOTERM_BP_DIRECT","positive regulation of type I interferon production","0.31%","7","2079","43","29712","7.71e-2","8.98e-1","2.33","1.00e+0","8.84e-1","2.85e-2"
"GOTERM_BP_DIRECT","negative regulation of ERK1 and ERK2 cascade","0.49%","11","2079","86","29712","7.71e-2","8.98e-1","1.83","1.00e+0","8.84e-1","3.72e-2"
"GOTERM_BP_DIRECT","synapse organization","0.49%","11","2079","86","29712","7.71e-2","8.98e-1","1.83","1.00e+0","8.84e-1","3.72e-2"
"GOTERM_BP_DIRECT","fibroblast migration","0.27%","6","2079","33","29712","7.73e-2","8.98e-1","2.60","1.00e+0","8.84e-1","2.52e-2"
"GOTERM_BP_DIRECT","motor neuron axon guidance","0.27%","6","2079","33","29712","7.73e-2","8.98e-1","2.60","1.00e+0","8.84e-1","2.52e-2"
"GOTERM_BP_DIRECT","tricarboxylic acid cycle","0.27%","6","2079","33","29712","7.73e-2","8.98e-1","2.60","1.00e+0","8.84e-1","2.52e-2"
"GOTERM_BP_DIRECT","actin filament organization","0.76%","17","2079","156","29712","7.97e-2","8.98e-1","1.56","1.00e+0","8.84e-1","4.61e-2"
"GOTERM_CC_DIRECT","lipid droplet","0.62%","14","2079","121","29722","8.05e-2","4.33e-1","1.65","1.00e+0","3.96e-1","4.34e-2"
"GOTERM_BP_DIRECT","transcription by RNA polymerase II","1.07%","24","2079","241","29712","8.06e-2","8.98e-1","1.42","1.00e+0","8.84e-1","5.17e-2"
"GOTERM_BP_DIRECT","positive regulation of protein import into nucleus","0.36%","8","2079","54","29712","8.11e-2","8.98e-1","2.12","1.00e+0","8.84e-1","3.32e-2"
"GOTERM_CC_DIRECT","sarcoplasmic reticulum lumen","0.13%","3","2079","7","29722","8.11e-2","4.33e-1","6.13","1.00e+0","3.96e-1","9.66e-3"
"GOTERM_CC_DIRECT","distal axon","0.13%","3","2079","7","29722","8.11e-2","4.33e-1","6.13","1.00e+0","3.96e-1","9.66e-3"
"GOTERM_CC_DIRECT","signal peptidase complex","0.13%","3","2079","7","29722","8.11e-2","4.33e-1","6.13","1.00e+0","3.96e-1","9.66e-3"
"GOTERM_CC_DIRECT","lateral loop","0.13%","3","2079","7","29722","8.11e-2","4.33e-1","6.13","1.00e+0","3.96e-1","9.66e-3"
"GOTERM_BP_DIRECT","bud elongation involved in lung branching","0.13%","3","2079","7","29712","8.11e-2","8.98e-1","6.12","1.00e+0","8.84e-1","9.67e-3"
"GOTERM_BP_DIRECT","lymphocyte migration into lymphoid organs","0.13%","3","2079","7","29712","8.11e-2","8.98e-1","6.12","1.00e+0","8.84e-1","9.67e-3"
"GOTERM_BP_DIRECT","heparan sulfate proteoglycan biosynthetic process, chain elongation","0.13%","3","2079","7","29712","8.11e-2","8.98e-1","6.12","1.00e+0","8.84e-1","9.67e-3"
"GOTERM_BP_DIRECT","regulation of epithelial cell migration","0.13%","3","2079","7","29712","8.11e-2","8.98e-1","6.12","1.00e+0","8.84e-1","9.67e-3"
"GOTERM_BP_DIRECT","positive regulation of miRNA-mediated gene silencing","0.13%","3","2079","7","29712","8.11e-2","8.98e-1","6.12","1.00e+0","8.84e-1","9.67e-3"
"GOTERM_BP_DIRECT","polysaccharide biosynthetic process","0.13%","3","2079","7","29712","8.11e-2","8.98e-1","6.12","1.00e+0","8.84e-1","9.67e-3"
"GOTERM_BP_DIRECT","caveola assembly","0.13%","3","2079","7","29712","8.11e-2","8.98e-1","6.12","1.00e+0","8.84e-1","9.67e-3"
"GOTERM_BP_DIRECT","positive regulation of trophoblast cell migration","0.13%","3","2079","7","29712","8.11e-2","8.98e-1","6.12","1.00e+0","8.84e-1","9.67e-3"
"GOTERM_BP_DIRECT","radial glia guided migration of Purkinje cell","0.13%","3","2079","7","29712","8.11e-2","8.98e-1","6.12","1.00e+0","8.84e-1","9.67e-3"
"GOTERM_BP_DIRECT","protein localization to chromosome, centromeric region","0.13%","3","2079","7","29712","8.11e-2","8.98e-1","6.12","1.00e+0","8.84e-1","9.67e-3"
"GOTERM_BP_DIRECT","peptidyl-proline hydroxylation to 4-hydroxy-L-proline","0.13%","3","2079","7","29712","8.11e-2","8.98e-1","6.12","1.00e+0","8.84e-1","9.67e-3"
"GOTERM_BP_DIRECT","ovulation","0.13%","3","2079","7","29712","8.11e-2","8.98e-1","6.12","1.00e+0","8.84e-1","9.67e-3"
"GOTERM_BP_DIRECT","regulation of monoatomic cation transmembrane transport","0.13%","3","2079","7","29712","8.11e-2","8.98e-1","6.12","1.00e+0","8.84e-1","9.67e-3"
"GOTERM_BP_DIRECT","negative regulation of actin filament bundle assembly","0.13%","3","2079","7","29712","8.11e-2","8.98e-1","6.12","1.00e+0","8.84e-1","9.67e-3"
"GOTERM_BP_DIRECT","dicarboxylic acid transport","0.13%","3","2079","7","29712","8.11e-2","8.98e-1","6.12","1.00e+0","8.84e-1","9.67e-3"
"GOTERM_BP_DIRECT","skeletal muscle tissue growth","0.13%","3","2079","7","29712","8.11e-2","8.98e-1","6.12","1.00e+0","8.84e-1","9.67e-3"
"GOTERM_BP_DIRECT","presynaptic actin cytoskeleton organization","0.13%","3","2079","7","29712","8.11e-2","8.98e-1","6.12","1.00e+0","8.84e-1","9.67e-3"
"GOTERM_BP_DIRECT","lens induction in camera-type eye","0.13%","3","2079","7","29712","8.11e-2","8.98e-1","6.12","1.00e+0","8.84e-1","9.67e-3"
"GOTERM_BP_DIRECT","circadian sleep/wake cycle","0.13%","3","2079","7","29712","8.11e-2","8.98e-1","6.12","1.00e+0","8.84e-1","9.67e-3"
"GOTERM_BP_DIRECT","cornified envelope assembly","0.13%","3","2079","7","29712","8.11e-2","8.98e-1","6.12","1.00e+0","8.84e-1","9.67e-3"
"GOTERM_BP_DIRECT","trachea formation","0.13%","3","2079","7","29712","8.11e-2","8.98e-1","6.12","1.00e+0","8.84e-1","9.67e-3"
"GOTERM_BP_DIRECT","negative regulation of dopamine secretion","0.13%","3","2079","7","29712","8.11e-2","8.98e-1","6.12","1.00e+0","8.84e-1","9.67e-3"
"GOTERM_BP_DIRECT","embryonic retina morphogenesis in camera-type eye","0.13%","3","2079","7","29712","8.11e-2","8.98e-1","6.12","1.00e+0","8.84e-1","9.67e-3"
"GOTERM_BP_DIRECT","gene expression","1.69%","38","2079","417","29712","8.13e-2","8.98e-1","1.30","1.00e+0","8.84e-1","5.84e-2"
"GOTERM_MF_DIRECT","nuclear androgen receptor binding","0.27%","6","2060","33","28924","8.20e-2","6.88e-1","2.55","1.00e+0","6.52e-1","2.72e-2"
"GOTERM_MF_DIRECT","spectrin binding","0.27%","6","2060","33","28924","8.20e-2","6.88e-1","2.55","1.00e+0","6.52e-1","2.72e-2"
"GOTERM_MF_DIRECT","ADP binding","0.31%","7","2060","43","28924","8.25e-2","6.88e-1","2.29","1.00e+0","6.52e-1","3.10e-2"
"GOTERM_CC_DIRECT","transcription repressor complex","0.40%","9","2079","65","29722","8.25e-2","4.33e-1","1.98","1.00e+0","3.96e-1","3.64e-2"
"GOTERM_CC_DIRECT","extrinsic component of cytoplasmic side of plasma membrane","0.18%","4","2079","15","29722","8.26e-2","4.33e-1","3.81","1.00e+0","3.96e-1","1.75e-2"
"GOTERM_CC_DIRECT","postsynaptic specialization","0.18%","4","2079","15","29722","8.26e-2","4.33e-1","3.81","1.00e+0","3.96e-1","1.75e-2"
"GOTERM_BP_DIRECT","angiotensin-activated signaling pathway","0.18%","4","2079","15","29712","8.26e-2","8.98e-1","3.81","1.00e+0","8.84e-1","1.75e-2"
"GOTERM_BP_DIRECT","fatty acid derivative biosynthetic process","0.18%","4","2079","15","29712","8.26e-2","8.98e-1","3.81","1.00e+0","8.84e-1","1.75e-2"
"GOTERM_BP_DIRECT","glandular epithelial cell differentiation","0.18%","4","2079","15","29712","8.26e-2","8.98e-1","3.81","1.00e+0","8.84e-1","1.75e-2"
"GOTERM_BP_DIRECT","extracellular matrix assembly","0.18%","4","2079","15","29712","8.26e-2","8.98e-1","3.81","1.00e+0","8.84e-1","1.75e-2"
"GOTERM_BP_DIRECT","actin crosslink formation","0.18%","4","2079","15","29712","8.26e-2","8.98e-1","3.81","1.00e+0","8.84e-1","1.75e-2"
"GOTERM_BP_DIRECT","positive regulation of T cell chemotaxis","0.18%","4","2079","15","29712","8.26e-2","8.98e-1","3.81","1.00e+0","8.84e-1","1.75e-2"
"GOTERM_BP_DIRECT","positive regulation of proteasomal protein catabolic process","0.18%","4","2079","15","29712","8.26e-2","8.98e-1","3.81","1.00e+0","8.84e-1","1.75e-2"
"GOTERM_BP_DIRECT","neural crest cell differentiation","0.18%","4","2079","15","29712","8.26e-2","8.98e-1","3.81","1.00e+0","8.84e-1","1.75e-2"
"GOTERM_BP_DIRECT","postsynapse to nucleus signaling pathway","0.18%","4","2079","15","29712","8.26e-2","8.98e-1","3.81","1.00e+0","8.84e-1","1.75e-2"
"GOTERM_BP_DIRECT","alpha-linolenic acid metabolic process","0.18%","4","2079","15","29712","8.26e-2","8.98e-1","3.81","1.00e+0","8.84e-1","1.75e-2"
"GOTERM_BP_DIRECT","negative regulation of anoikis","0.18%","4","2079","15","29712","8.26e-2","8.98e-1","3.81","1.00e+0","8.84e-1","1.75e-2"
"GOTERM_CC_DIRECT","asymmetric synapse","0.22%","5","2079","24","29722","8.27e-2","4.33e-1","2.98","1.00e+0","3.96e-1","2.31e-2"
"GOTERM_BP_DIRECT","negative regulation of stem cell proliferation","0.22%","5","2079","24","29712","8.27e-2","8.98e-1","2.98","1.00e+0","8.84e-1","2.32e-2"
"GOTERM_BP_DIRECT","inhibitory synapse assembly","0.22%","5","2079","24","29712","8.27e-2","8.98e-1","2.98","1.00e+0","8.84e-1","2.32e-2"
"GOTERM_BP_DIRECT","nuclear migration","0.22%","5","2079","24","29712","8.27e-2","8.98e-1","2.98","1.00e+0","8.84e-1","2.32e-2"
"GOTERM_BP_DIRECT","wound healing","0.45%","10","2079","76","29712","8.28e-2","8.98e-1","1.88","1.00e+0","8.84e-1","3.87e-2"
"GOTERM_BP_DIRECT","cellular response to hypoxia","0.71%","16","2079","145","29712","8.28e-2","8.98e-1","1.58","1.00e+0","8.84e-1","4.71e-2"
"GOTERM_CC_DIRECT","vesicle","0.76%","17","2079","157","29722","8.31e-2","4.33e-1","1.55","1.00e+0","3.96e-1","4.83e-2"
"GOTERM_MF_DIRECT","phosphoprotein phosphatase activity","0.40%","9","2060","64","28924","8.33e-2","6.88e-1","1.97","1.00e+0","6.52e-1","3.68e-2"
"GOTERM_MF_DIRECT","retinoic acid-responsive element binding","0.13%","3","2060","7","28924","8.37e-2","6.88e-1","6.02","1.00e+0","6.52e-1","1.02e-2"
"GOTERM_MF_DIRECT","nitric-oxide synthase regulator activity","0.13%","3","2060","7","28924","8.37e-2","6.88e-1","6.02","1.00e+0","6.52e-1","1.02e-2"
"GOTERM_MF_DIRECT","histone H3K9me3 reader activity","0.13%","3","2060","7","28924","8.37e-2","6.88e-1","6.02","1.00e+0","6.52e-1","1.02e-2"
"GOTERM_BP_DIRECT","negative regulation of G1/S transition of mitotic cell cycle","0.31%","7","2079","44","29712","8.43e-2","9.06e-1","2.27","1.00e+0","8.92e-1","3.19e-2"
"GOTERM_BP_DIRECT","mRNA stabilization","0.31%","7","2079","44","29712","8.43e-2","9.06e-1","2.27","1.00e+0","8.92e-1","3.19e-2"
"GOTERM_BP_DIRECT","response to heat","0.31%","7","2079","44","29712","8.43e-2","9.06e-1","2.27","1.00e+0","8.92e-1","3.19e-2"
"GOTERM_BP_DIRECT","positive regulation of gene expression","2.27%","51","2079","586","29712","8.43e-2","9.06e-1","1.24","1.00e+0","8.92e-1","6.47e-2"
"GOTERM_BP_DIRECT","protein K48-linked ubiquitination","0.54%","12","2079","99","29712","8.52e-2","9.11e-1","1.73","1.00e+0","8.96e-1","4.36e-2"
"GOTERM_BP_DIRECT","spermatogenesis","2.05%","46","2079","522","29712","8.53e-2","9.11e-1","1.26","1.00e+0","8.96e-1","6.41e-2"
"GOTERM_BP_DIRECT","negative regulation of stress fiber assembly","0.27%","6","2079","34","29712","8.56e-2","9.11e-1","2.52","1.00e+0","8.96e-1","2.89e-2"
"GOTERM_BP_DIRECT","gamma-aminobutyric acid signaling pathway","0.27%","6","2079","34","29712","8.56e-2","9.11e-1","2.52","1.00e+0","8.96e-1","2.89e-2"
