"Category","Term","Genes","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact"
"GOTERM_MF_DIRECT","phosphatidylcholine transfer activity","0.11%","4","3181","7","28924","3.31e-2","3.83e-1","5.20","1.00e+0","3.65e-1","3.88e-3"
"GOTERM_MF_DIRECT","pyrimidine nucleotide-sugar transmembrane transporter activity","0.11%","4","3181","7","28924","3.31e-2","3.83e-1","5.20","1.00e+0","3.65e-1","3.88e-3"
"GOTERM_MF_DIRECT","nitric-oxide synthase regulator activity","0.11%","4","3181","7","28924","3.31e-2","3.83e-1","5.20","1.00e+0","3.65e-1","3.88e-3"
"GOTERM_CC_DIRECT","paranodal junction","0.14%","5","3218","12","29722","3.32e-2","2.29e-1","3.85","1.00e+0","2.09e-1","6.10e-3"
"GOTERM_CC_DIRECT","actomyosin","0.14%","5","3218","12","29722","3.32e-2","2.29e-1","3.85","1.00e+0","2.09e-1","6.10e-3"
"GOTERM_BP_DIRECT","astral microtubule organization","0.14%","5","3218","12","29712","3.33e-2","5.71e-1","3.85","1.00e+0","5.61e-1","6.11e-3"
"GOTERM_BP_DIRECT","postsynaptic neurotransmitter receptor internalization","0.14%","5","3218","12","29712","3.33e-2","5.71e-1","3.85","1.00e+0","5.61e-1","6.11e-3"
"GOTERM_BP_DIRECT","lipid translocation","0.14%","5","3218","12","29712","3.33e-2","5.71e-1","3.85","1.00e+0","5.61e-1","6.11e-3"
"GOTERM_BP_DIRECT","dendritic spine maintenance","0.14%","5","3218","12","29712","3.33e-2","5.71e-1","3.85","1.00e+0","5.61e-1","6.11e-3"
"GOTERM_BP_DIRECT","righting reflex","0.14%","5","3218","12","29712","3.33e-2","5.71e-1","3.85","1.00e+0","5.61e-1","6.11e-3"
"GOTERM_BP_DIRECT","integrin activation","0.14%","5","3218","12","29712","3.33e-2","5.71e-1","3.85","1.00e+0","5.61e-1","6.11e-3"
"GOTERM_BP_DIRECT","aspartate transmembrane transport","0.14%","5","3218","12","29712","3.33e-2","5.71e-1","3.85","1.00e+0","5.61e-1","6.11e-3"
"GOTERM_BP_DIRECT","protein K27-linked ubiquitination","0.14%","5","3218","12","29712","3.33e-2","5.71e-1","3.85","1.00e+0","5.61e-1","6.11e-3"
"GOTERM_BP_DIRECT","rRNA processing","0.66%","23","3218","135","29712","3.33e-2","5.71e-1","1.57","1.00e+0","5.61e-1","1.88e-2"
"GOTERM_MF_DIRECT","GTPase binding","0.31%","11","3181","48","28924","3.36e-2","3.84e-1","2.08","1.00e+0","3.66e-1","1.35e-2"
"GOTERM_MF_DIRECT","oxygen sensor activity","0.09%","3","3181","3","28924","3.36e-2","3.84e-1","9.09","1.00e+0","3.66e-1","1.33e-3"
"GOTERM_BP_DIRECT","regulation of gene expression","1.71%","60","3218","430","29712","3.39e-2","5.80e-1","1.29","1.00e+0","5.70e-1","2.46e-2"
"GOTERM_BP_DIRECT","positive regulation of canonical NF-kappaB signal transduction","0.86%","30","3218","189","29712","3.42e-2","5.83e-1","1.47","1.00e+0","5.72e-1","2.10e-2"
"GOTERM_MF_DIRECT","phosphatidylcholine binding","0.23%","8","3181","29","28924","3.42e-2","3.89e-1","2.51","1.00e+0","3.71e-1","1.09e-2"
"GOTERM_BP_DIRECT","negative regulation of neuron projection development","0.49%","17","3218","91","29712","3.45e-2","5.85e-1","1.72","1.00e+0","5.74e-1","1.74e-2"
"GOTERM_BP_DIRECT","epithelial cell proliferation","0.49%","17","3218","91","29712","3.45e-2","5.85e-1","1.72","1.00e+0","5.74e-1","1.74e-2"
"GOTERM_BP_DIRECT","vascular endothelial growth factor receptor-1 signaling pathway","0.31%","11","3218","49","29712","3.49e-2","5.89e-1","2.07","1.00e+0","5.79e-1","1.41e-2"
"GOTERM_MF_DIRECT","1-acylglycerol-3-phosphate O-acyltransferase activity","0.14%","5","3181","12","28924","3.50e-2","3.93e-1","3.79","1.00e+0","3.75e-1","6.53e-3"
"GOTERM_MF_DIRECT","AP-2 adaptor complex binding","0.14%","5","3181","12","28924","3.50e-2","3.93e-1","3.79","1.00e+0","3.75e-1","6.53e-3"
"GOTERM_CC_DIRECT","cytosolic large ribosomal subunit","0.46%","16","3218","84","29722","3.51e-2","2.40e-1","1.76","1.00e+0","2.19e-1","1.73e-2"
"GOTERM_CC_DIRECT","photoreceptor inner segment","0.43%","15","3218","77","29722","3.57e-2","2.42e-1","1.80","1.00e+0","2.21e-1","1.71e-2"
"GOTERM_BP_DIRECT","motor behavior","0.26%","9","3218","36","29712","3.57e-2","6.00e-1","2.31","1.00e+0","5.89e-1","1.26e-2"
"GOTERM_BP_DIRECT","spinal cord development","0.26%","9","3218","36","29712","3.57e-2","6.00e-1","2.31","1.00e+0","5.89e-1","1.26e-2"
"GOTERM_BP_DIRECT","hepatocyte growth factor receptor signaling pathway","0.34%","12","3218","56","29712","3.58e-2","6.00e-1","1.98","1.00e+0","5.89e-1","1.53e-2"
"GOTERM_CC_DIRECT","lipid droplet","0.60%","21","3218","121","29722","3.58e-2","2.42e-1","1.60","1.00e+0","2.21e-1","1.98e-2"
"GOTERM_MF_DIRECT","protein phosphatase 2A binding","0.29%","10","3181","42","28924","3.62e-2","4.01e-1","2.16","1.00e+0","3.82e-1","1.38e-2"
"GOTERM_BP_DIRECT","cellular response to oxidative stress","0.51%","18","3218","99","29712","3.67e-2","6.14e-1","1.68","1.00e+0","6.03e-1","1.91e-2"
"GOTERM_CC_DIRECT","microtubule organizing center","0.49%","17","3218","92","29722","3.76e-2","2.48e-1","1.71","1.00e+0","2.26e-1","1.92e-2"
"GOTERM_BP_DIRECT","regulation of nucleotide-excision repair","0.23%","8","3218","30","29712","3.77e-2","6.23e-1","2.46","1.00e+0","6.12e-1","1.24e-2"
"GOTERM_BP_DIRECT","regulation of synapse assembly","0.23%","8","3218","30","29712","3.77e-2","6.23e-1","2.46","1.00e+0","6.12e-1","1.24e-2"
"GOTERM_BP_DIRECT","regulation of intracellular pH","0.23%","8","3218","30","29712","3.77e-2","6.23e-1","2.46","1.00e+0","6.12e-1","1.24e-2"
"GOTERM_CC_DIRECT","histone deacetylase complex","0.29%","10","3218","43","29722","3.80e-2","2.48e-1","2.15","1.00e+0","2.26e-1","1.47e-2"
"GOTERM_CC_DIRECT","nuclear replication fork","0.17%","6","3218","18","29722","3.81e-2","2.48e-1","3.08","1.00e+0","2.26e-1","9.41e-3"
"GOTERM_CC_DIRECT","photoreceptor ribbon synapse","0.17%","6","3218","18","29722","3.81e-2","2.48e-1","3.08","1.00e+0","2.26e-1","9.41e-3"
"GOTERM_CC_DIRECT","ER to Golgi transport vesicle membrane","0.17%","6","3218","18","29722","3.81e-2","2.48e-1","3.08","1.00e+0","2.26e-1","9.41e-3"
"GOTERM_CC_DIRECT","ESC/E(Z) complex","0.17%","6","3218","18","29722","3.81e-2","2.48e-1","3.08","1.00e+0","2.26e-1","9.41e-3"
"GOTERM_BP_DIRECT","positive regulation of protein localization to nucleus","0.29%","10","3218","43","29712","3.81e-2","6.23e-1","2.15","1.00e+0","6.12e-1","1.47e-2"
"GOTERM_BP_DIRECT","G2/M transition of mitotic cell cycle","0.29%","10","3218","43","29712","3.81e-2","6.23e-1","2.15","1.00e+0","6.12e-1","1.47e-2"
"GOTERM_BP_DIRECT","ear development","0.17%","6","3218","18","29712","3.81e-2","6.23e-1","3.08","1.00e+0","6.12e-1","9.43e-3"
"GOTERM_BP_DIRECT","maturation of SSU-rRNA","0.17%","6","3218","18","29712","3.81e-2","6.23e-1","3.08","1.00e+0","6.12e-1","9.43e-3"
"GOTERM_BP_DIRECT","protein-containing complex localization","0.17%","6","3218","18","29712","3.81e-2","6.23e-1","3.08","1.00e+0","6.12e-1","9.43e-3"
"GOTERM_BP_DIRECT","glutamine metabolic process","0.17%","6","3218","18","29712","3.81e-2","6.23e-1","3.08","1.00e+0","6.12e-1","9.43e-3"
"GOTERM_MF_DIRECT","boss receptor activity","0.31%","11","3181","49","28924","3.82e-2","4.01e-1","2.04","1.00e+0","3.82e-1","1.57e-2"
"GOTERM_MF_DIRECT","macrophage colony-stimulating factor receptor activity","0.31%","11","3181","49","28924","3.82e-2","4.01e-1","2.04","1.00e+0","3.82e-1","1.57e-2"
"GOTERM_MF_DIRECT","GPI-linked ephrin receptor activity","0.31%","11","3181","49","28924","3.82e-2","4.01e-1","2.04","1.00e+0","3.82e-1","1.57e-2"
"GOTERM_MF_DIRECT","stem cell factor receptor activity","0.31%","11","3181","49","28924","3.82e-2","4.01e-1","2.04","1.00e+0","3.82e-1","1.57e-2"
"GOTERM_MF_DIRECT","insulin-like growth factor receptor activity","0.31%","11","3181","49","28924","3.82e-2","4.01e-1","2.04","1.00e+0","3.82e-1","1.57e-2"
"GOTERM_MF_DIRECT","placental growth factor receptor activity","0.31%","11","3181","49","28924","3.82e-2","4.01e-1","2.04","1.00e+0","3.82e-1","1.57e-2"
"GOTERM_MF_DIRECT","hepatocyte growth factor receptor activity","0.31%","11","3181","49","28924","3.82e-2","4.01e-1","2.04","1.00e+0","3.82e-1","1.57e-2"
"GOTERM_MF_DIRECT","protein tyrosine kinase collagen receptor activity","0.31%","11","3181","49","28924","3.82e-2","4.01e-1","2.04","1.00e+0","3.82e-1","1.57e-2"
"GOTERM_MF_DIRECT","brain-derived neurotrophic factor receptor activity","0.31%","11","3181","49","28924","3.82e-2","4.01e-1","2.04","1.00e+0","3.82e-1","1.57e-2"
"GOTERM_MF_DIRECT","platelet-derived growth factor beta-receptor activity","0.31%","11","3181","49","28924","3.82e-2","4.01e-1","2.04","1.00e+0","3.82e-1","1.57e-2"
"GOTERM_MF_DIRECT","platelet-derived growth factor alpha-receptor activity","0.31%","11","3181","49","28924","3.82e-2","4.01e-1","2.04","1.00e+0","3.82e-1","1.57e-2"
"GOTERM_MF_DIRECT","disordered domain specific binding","0.26%","9","3181","36","28924","3.86e-2","4.03e-1","2.27","1.00e+0","3.84e-1","1.39e-2"
"GOTERM_BP_DIRECT","autophagosome assembly","0.46%","16","3218","85","29712","3.86e-2","6.28e-1","1.74","1.00e+0","6.16e-1","1.93e-2"
"GOTERM_BP_DIRECT","peptidyl-tyrosine phosphorylation","0.46%","16","3218","85","29712","3.86e-2","6.28e-1","1.74","1.00e+0","6.16e-1","1.93e-2"
"GOTERM_CC_DIRECT","perinuclear endoplasmic reticulum","0.20%","7","3218","24","29722","3.89e-2","2.51e-1","2.69","1.00e+0","2.29e-1","1.14e-2"
"GOTERM_MF_DIRECT","extracellular matrix structural constituent","0.49%","17","3181","91","28924","3.89e-2","4.04e-1","1.70","1.00e+0","3.85e-1","1.99e-2"
"GOTERM_BP_DIRECT","regulation of dendritic spine morphogenesis","0.20%","7","3218","24","29712","3.89e-2","6.31e-1","2.69","1.00e+0","6.19e-1","1.14e-2"
"GOTERM_BP_DIRECT","somatic stem cell population maintenance","0.43%","15","3218","78","29712","3.94e-2","6.35e-1","1.78","1.00e+0","6.24e-1","1.92e-2"
"GOTERM_BP_DIRECT","platelet-derived growth factor receptor-alpha signaling pathway","0.31%","11","3218","50","29712","3.95e-2","6.35e-1","2.03","1.00e+0","6.24e-1","1.63e-2"
"GOTERM_BP_DIRECT","adult walking behavior","0.31%","11","3218","50","29712","3.95e-2","6.35e-1","2.03","1.00e+0","6.24e-1","1.63e-2"
"GOTERM_BP_DIRECT","positive regulation of neuron apoptotic process","0.51%","18","3218","100","29712","3.99e-2","6.40e-1","1.66","1.00e+0","6.28e-1","2.10e-2"
"GOTERM_BP_DIRECT","protein modification process","0.34%","12","3218","57","29712","4.01e-2","6.41e-1","1.94","1.00e+0","6.29e-1","1.75e-2"
"GOTERM_BP_DIRECT","extrinsic apoptotic signaling pathway","0.34%","12","3218","57","29712","4.01e-2","6.41e-1","1.94","1.00e+0","6.29e-1","1.75e-2"
"GOTERM_MF_DIRECT","ATP-dependent chromatin remodeler activity","0.17%","6","3181","18","28924","4.04e-2","4.15e-1","3.03","1.00e+0","3.95e-1","1.01e-2"
"GOTERM_MF_DIRECT","protein disulfide isomerase activity","0.17%","6","3181","18","28924","4.04e-2","4.15e-1","3.03","1.00e+0","3.95e-1","1.01e-2"
"GOTERM_BP_DIRECT","hemopoiesis","0.49%","17","3218","93","29712","4.11e-2","6.54e-1","1.69","1.00e+0","6.42e-1","2.13e-2"
"GOTERM_BP_DIRECT","positive regulation of angiogenesis","0.74%","26","3218","161","29712","4.12e-2","6.54e-1","1.49","1.00e+0","6.42e-1","2.47e-2"
"GOTERM_CC_DIRECT","calyx of Held","0.26%","9","3218","37","29722","4.13e-2","2.64e-1","2.25","1.00e+0","2.41e-1","1.51e-2"
"GOTERM_CC_DIRECT","U4/U6 x U5 tri-snRNP complex","0.26%","9","3218","37","29722","4.13e-2","2.64e-1","2.25","1.00e+0","2.41e-1","1.51e-2"
"GOTERM_BP_DIRECT","phosphatidylinositol metabolic process","0.26%","9","3218","37","29712","4.13e-2","6.55e-1","2.25","1.00e+0","6.43e-1","1.51e-2"
"GOTERM_MF_DIRECT","nuclear retinoid X receptor binding","0.20%","7","3181","24","28924","4.15e-2","4.22e-1","2.65","1.00e+0","4.02e-1","1.24e-2"
"GOTERM_MF_DIRECT","nitric-oxide synthase binding","0.20%","7","3181","24","28924","4.15e-2","4.22e-1","2.65","1.00e+0","4.02e-1","1.24e-2"
"GOTERM_CC_DIRECT","late endosome membrane","0.69%","24","3218","146","29722","4.21e-2","2.68e-1","1.52","1.00e+0","2.44e-1","2.47e-2"
"GOTERM_BP_DIRECT","response to oxidative stress","0.71%","25","3218","154","29712","4.31e-2","6.72e-1","1.50","1.00e+0","6.60e-1","2.57e-2"
"GOTERM_MF_DIRECT","fibroblast growth factor receptor activity","0.31%","11","3181","50","28924","4.32e-2","4.34e-1","2.00","1.00e+0","4.14e-1","1.81e-2"
"GOTERM_MF_DIRECT","transmembrane-ephrin receptor activity","0.31%","11","3181","50","28924","4.32e-2","4.34e-1","2.00","1.00e+0","4.14e-1","1.81e-2"
"GOTERM_BP_DIRECT","mRNA stabilization","0.29%","10","3218","44","29712","4.35e-2","6.72e-1","2.10","1.00e+0","6.60e-1","1.73e-2"
"GOTERM_BP_DIRECT","exocytosis","0.57%","20","3218","116","29712","4.35e-2","6.72e-1","1.59","1.00e+0","6.60e-1","2.41e-2"
"GOTERM_CC_DIRECT","neuron spine","0.14%","5","3218","13","29722","4.40e-2","2.70e-1","3.55","1.00e+0","2.47e-1","9.04e-3"
"GOTERM_CC_DIRECT","pore complex","0.14%","5","3218","13","29722","4.40e-2","2.70e-1","3.55","1.00e+0","2.47e-1","9.04e-3"
"GOTERM_CC_DIRECT","AP-2 adaptor complex","0.14%","5","3218","13","29722","4.40e-2","2.70e-1","3.55","1.00e+0","2.47e-1","9.04e-3"
"GOTERM_CC_DIRECT","beta-catenin-TCF complex","0.14%","5","3218","13","29722","4.40e-2","2.70e-1","3.55","1.00e+0","2.47e-1","9.04e-3"
"GOTERM_BP_DIRECT","negative regulation of macroautophagy","0.14%","5","3218","13","29712","4.41e-2","6.72e-1","3.55","1.00e+0","6.60e-1","9.06e-3"
"GOTERM_BP_DIRECT","microtubule organizing center organization","0.14%","5","3218","13","29712","4.41e-2","6.72e-1","3.55","1.00e+0","6.60e-1","9.06e-3"
"GOTERM_BP_DIRECT","nuclear-transcribed mRNA poly(A) tail shortening","0.14%","5","3218","13","29712","4.41e-2","6.72e-1","3.55","1.00e+0","6.60e-1","9.06e-3"
"GOTERM_BP_DIRECT","cerebral cortex cell migration","0.14%","5","3218","13","29712","4.41e-2","6.72e-1","3.55","1.00e+0","6.60e-1","9.06e-3"
"GOTERM_BP_DIRECT","motor neuron migration","0.14%","5","3218","13","29712","4.41e-2","6.72e-1","3.55","1.00e+0","6.60e-1","9.06e-3"
"GOTERM_BP_DIRECT","female meiotic nuclear division","0.14%","5","3218","13","29712","4.41e-2","6.72e-1","3.55","1.00e+0","6.60e-1","9.06e-3"
"GOTERM_BP_DIRECT","cell junction assembly","0.14%","5","3218","13","29712","4.41e-2","6.72e-1","3.55","1.00e+0","6.60e-1","9.06e-3"
"GOTERM_BP_DIRECT","regulation of synaptic vesicle priming","0.14%","5","3218","13","29712","4.41e-2","6.72e-1","3.55","1.00e+0","6.60e-1","9.06e-3"
"GOTERM_BP_DIRECT","glyceraldehyde-3-phosphate biosynthetic process","0.14%","5","3218","13","29712","4.41e-2","6.72e-1","3.55","1.00e+0","6.60e-1","9.06e-3"
"GOTERM_BP_DIRECT","cellular response to epinephrine stimulus","0.14%","5","3218","13","29712","4.41e-2","6.72e-1","3.55","1.00e+0","6.60e-1","9.06e-3"
"GOTERM_BP_DIRECT","vacuole organization","0.14%","5","3218","13","29712","4.41e-2","6.72e-1","3.55","1.00e+0","6.60e-1","9.06e-3"
"GOTERM_BP_DIRECT","regulation of cell fate specification","0.14%","5","3218","13","29712","4.41e-2","6.72e-1","3.55","1.00e+0","6.60e-1","9.06e-3"
"GOTERM_CC_DIRECT","apical dendrite","0.23%","8","3218","31","29722","4.43e-2","2.70e-1","2.38","1.00e+0","2.47e-1","1.51e-2"
"GOTERM_CC_DIRECT","phagocytic cup","0.23%","8","3218","31","29722","4.43e-2","2.70e-1","2.38","1.00e+0","2.47e-1","1.51e-2"
"GOTERM_CC_DIRECT","axon initial segment","0.23%","8","3218","31","29722","4.43e-2","2.70e-1","2.38","1.00e+0","2.47e-1","1.51e-2"
"GOTERM_BP_DIRECT","positive regulation of receptor internalization","0.23%","8","3218","31","29712","4.44e-2","6.73e-1","2.38","1.00e+0","6.61e-1","1.51e-2"
"GOTERM_MF_DIRECT","phosphoprotein phosphatase activity","0.37%","13","3181","64","28924","4.45e-2","4.45e-1","1.85","1.00e+0","4.24e-1","2.06e-2"
"GOTERM_BP_DIRECT","regulation of synaptic vesicle exocytosis","0.31%","11","3218","51","29712","4.45e-2","6.73e-1","1.99","1.00e+0","6.61e-1","1.89e-2"
"GOTERM_BP_DIRECT","macrophage colony-stimulating factor signaling pathway","0.31%","11","3218","51","29712","4.45e-2","6.73e-1","1.99","1.00e+0","6.61e-1","1.89e-2"
"GOTERM_BP_DIRECT","negative regulation of protein catabolic process","0.31%","11","3218","51","29712","4.45e-2","6.73e-1","1.99","1.00e+0","6.61e-1","1.89e-2"
"GOTERM_BP_DIRECT","somitogenesis","0.34%","12","3218","58","29712","4.49e-2","6.75e-1","1.91","1.00e+0","6.62e-1","2.00e-2"
"GOTERM_BP_DIRECT","regulation of cell growth","0.34%","12","3218","58","29712","4.49e-2","6.75e-1","1.91","1.00e+0","6.62e-1","2.00e-2"
"GOTERM_CC_DIRECT","mitochondria-associated endoplasmic reticulum membrane contact site","0.20%","7","3218","25","29722","4.66e-2","2.81e-1","2.59","1.00e+0","2.56e-1","1.44e-2"
"GOTERM_CC_DIRECT","anaphase-promoting complex","0.20%","7","3218","25","29722","4.66e-2","2.81e-1","2.59","1.00e+0","2.56e-1","1.44e-2"
"GOTERM_BP_DIRECT","positive regulation of sodium ion transport","0.20%","7","3218","25","29712","4.67e-2","6.77e-1","2.59","1.00e+0","6.65e-1","1.44e-2"
"GOTERM_BP_DIRECT","regulation of sodium ion transport","0.20%","7","3218","25","29712","4.67e-2","6.77e-1","2.59","1.00e+0","6.65e-1","1.44e-2"
"GOTERM_BP_DIRECT","anaphase-promoting complex-dependent catabolic process","0.20%","7","3218","25","29712","4.67e-2","6.77e-1","2.59","1.00e+0","6.65e-1","1.44e-2"
"GOTERM_BP_DIRECT","regulation of Notch signaling pathway","0.20%","7","3218","25","29712","4.67e-2","6.77e-1","2.59","1.00e+0","6.65e-1","1.44e-2"
"GOTERM_CC_DIRECT","U6 snRNP","0.11%","4","3218","8","29722","4.67e-2","2.81e-1","4.62","1.00e+0","2.56e-1","6.70e-3"
"GOTERM_BP_DIRECT","chaperone mediated protein folding independent of cofactor","0.11%","4","3218","8","29712","4.68e-2","6.77e-1","4.62","1.00e+0","6.65e-1","6.71e-3"
"GOTERM_BP_DIRECT","intracellular mRNA localization","0.11%","4","3218","8","29712","4.68e-2","6.77e-1","4.62","1.00e+0","6.65e-1","6.71e-3"
"GOTERM_BP_DIRECT","mitochondrion distribution","0.11%","4","3218","8","29712","4.68e-2","6.77e-1","4.62","1.00e+0","6.65e-1","6.71e-3"
"GOTERM_BP_DIRECT","anterograde axonal protein transport","0.11%","4","3218","8","29712","4.68e-2","6.77e-1","4.62","1.00e+0","6.65e-1","6.71e-3"
"GOTERM_BP_DIRECT","excitatory synapse assembly","0.11%","4","3218","8","29712","4.68e-2","6.77e-1","4.62","1.00e+0","6.65e-1","6.71e-3"
"GOTERM_BP_DIRECT","mitochondrial outer membrane permeabilization","0.11%","4","3218","8","29712","4.68e-2","6.77e-1","4.62","1.00e+0","6.65e-1","6.71e-3"
"GOTERM_BP_DIRECT","establishment of Golgi localization","0.11%","4","3218","8","29712","4.68e-2","6.77e-1","4.62","1.00e+0","6.65e-1","6.71e-3"
"GOTERM_BP_DIRECT","regulation of intracellular protein transport","0.11%","4","3218","8","29712","4.68e-2","6.77e-1","4.62","1.00e+0","6.65e-1","6.71e-3"
"GOTERM_BP_DIRECT","negative regulation of hepatocyte apoptotic process","0.11%","4","3218","8","29712","4.68e-2","6.77e-1","4.62","1.00e+0","6.65e-1","6.71e-3"
"GOTERM_BP_DIRECT","regulation of mitochondrial membrane permeability involved in apoptotic process","0.11%","4","3218","8","29712","4.68e-2","6.77e-1","4.62","1.00e+0","6.65e-1","6.71e-3"
"GOTERM_BP_DIRECT","negative regulation of protein export from nucleus","0.11%","4","3218","8","29712","4.68e-2","6.77e-1","4.62","1.00e+0","6.65e-1","6.71e-3"
"GOTERM_BP_DIRECT","cellular response to manganese ion","0.11%","4","3218","8","29712","4.68e-2","6.77e-1","4.62","1.00e+0","6.65e-1","6.71e-3"
"GOTERM_MF_DIRECT","4 iron, 4 sulfur cluster binding","0.29%","10","3181","44","28924","4.72e-2","4.70e-1","2.07","1.00e+0","4.47e-1","1.91e-2"
"GOTERM_CC_DIRECT","nuclear periphery","0.17%","6","3218","19","29722","4.72e-2","2.82e-1","2.92","1.00e+0","2.57e-1","1.25e-2"
"GOTERM_BP_DIRECT","regulation of cell-cell adhesion","0.17%","6","3218","19","29712","4.73e-2","6.80e-1","2.92","1.00e+0","6.67e-1","1.25e-2"
"GOTERM_BP_DIRECT","cerebellar Purkinje cell differentiation","0.17%","6","3218","19","29712","4.73e-2","6.80e-1","2.92","1.00e+0","6.67e-1","1.25e-2"
"GOTERM_BP_DIRECT","embryonic camera-type eye morphogenesis","0.17%","6","3218","19","29712","4.73e-2","6.80e-1","2.92","1.00e+0","6.67e-1","1.25e-2"
"GOTERM_BP_DIRECT","spindle assembly","0.26%","9","3218","38","29712","4.76e-2","6.81e-1","2.19","1.00e+0","6.69e-1","1.80e-2"
"GOTERM_BP_DIRECT","positive regulation of axonogenesis","0.26%","9","3218","38","29712","4.76e-2","6.81e-1","2.19","1.00e+0","6.69e-1","1.80e-2"
"GOTERM_BP_DIRECT","adult locomotory behavior","0.40%","14","3218","73","29712","4.86e-2","6.91e-1","1.77","1.00e+0","6.79e-1","2.36e-2"
"GOTERM_BP_DIRECT","negative regulation of DNA-binding transcription factor activity","0.40%","14","3218","73","29712","4.86e-2","6.91e-1","1.77","1.00e+0","6.79e-1","2.36e-2"
"GOTERM_MF_DIRECT","epidermal growth factor receptor activity","0.31%","11","3181","51","28924","4.86e-2","4.79e-1","1.96","1.00e+0","4.56e-1","2.09e-2"
"GOTERM_BP_DIRECT","epidermal growth factor receptor signaling pathway","0.49%","17","3218","95","29712","4.86e-2","6.91e-1","1.65","1.00e+0","6.79e-1","2.57e-2"
"GOTERM_MF_DIRECT","phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity","0.11%","4","3181","8","28924","4.86e-2","4.79e-1","4.55","1.00e+0","4.56e-1","7.09e-3"
"GOTERM_BP_DIRECT","actin filament organization","0.71%","25","3218","156","29712","4.90e-2","6.94e-1","1.48","1.00e+0","6.82e-1","2.96e-2"
"GOTERM_BP_DIRECT","centrosome cycle","0.29%","10","3218","45","29712","4.93e-2","6.96e-1","2.05","1.00e+0","6.83e-1","2.01e-2"
"GOTERM_BP_DIRECT","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process","0.29%","10","3218","45","29712","4.93e-2","6.96e-1","2.05","1.00e+0","6.83e-1","2.01e-2"
"GOTERM_BP_DIRECT","receptor-mediated endocytosis","0.37%","13","3218","66","29712","4.94e-2","6.96e-1","1.82","1.00e+0","6.84e-1","2.33e-2"
"GOTERM_CC_DIRECT","fibrillar center","0.74%","26","3218","164","29722","4.95e-2","2.94e-1","1.46","1.00e+0","2.68e-1","3.03e-2"
"GOTERM_MF_DIRECT","Notch binding","0.20%","7","3181","25","28924","4.97e-2","4.82e-1","2.55","1.00e+0","4.60e-1","1.56e-2"
"GOTERM_MF_DIRECT","signaling receptor complex adaptor activity","0.20%","7","3181","25","28924","4.97e-2","4.82e-1","2.55","1.00e+0","4.60e-1","1.56e-2"
"GOTERM_BP_DIRECT","positive regulation of stress fiber assembly","0.34%","12","3218","59","29712","5.00e-2","7.01e-1","1.88","1.00e+0","6.88e-1","2.27e-2"
"GOTERM_BP_DIRECT","Kit signaling pathway","0.31%","11","3218","52","29712","5.00e-2","7.01e-1","1.95","1.00e+0","6.88e-1","2.16e-2"
"GOTERM_MF_DIRECT","GTPase regulator activity","0.17%","6","3181","19","28924","5.00e-2","4.82e-1","2.87","1.00e+0","4.60e-1","1.35e-2"
"GOTERM_MF_DIRECT","glutamate receptor binding","0.17%","6","3181","19","28924","5.00e-2","4.82e-1","2.87","1.00e+0","4.60e-1","1.35e-2"
"GOTERM_BP_DIRECT","positive regulation of synaptic transmission, glutamatergic","0.26%","9","3218","39","29712","5.44e-2","7.59e-1","2.13","1.00e+0","7.46e-1","2.12e-2"
"GOTERM_BP_DIRECT","regulation of postsynaptic membrane potential","0.26%","9","3218","39","29712","5.44e-2","7.59e-1","2.13","1.00e+0","7.46e-1","2.12e-2"
"GOTERM_CC_DIRECT","SCF ubiquitin ligase complex","0.37%","13","3218","67","29722","5.44e-2","3.20e-1","1.79","1.00e+0","2.92e-1","2.61e-2"
"GOTERM_MF_DIRECT","protein serine/threonine phosphatase activity","0.31%","11","3181","52","28924","5.45e-2","5.18e-1","1.92","1.00e+0","4.94e-1","2.40e-2"
"GOTERM_MF_DIRECT","vascular endothelial growth factor receptor activity","0.31%","11","3181","52","28924","5.45e-2","5.18e-1","1.92","1.00e+0","4.94e-1","2.40e-2"
"GOTERM_MF_DIRECT","Hsp90 protein binding","0.31%","11","3181","52","28924","5.45e-2","5.18e-1","1.92","1.00e+0","4.94e-1","2.40e-2"
"GOTERM_BP_DIRECT","regulation of actin cytoskeleton organization","0.51%","18","3218","104","29712","5.48e-2","7.60e-1","1.60","1.00e+0","7.46e-1","3.01e-2"
"GOTERM_CC_DIRECT","spindle","0.71%","25","3218","158","29722","5.52e-2","3.20e-1","1.46","1.00e+0","2.92e-1","3.38e-2"
"GOTERM_CC_DIRECT","cytosolic ribosome","0.60%","21","3218","127","29722","5.53e-2","3.20e-1","1.53","1.00e+0","2.92e-1","3.21e-2"
"GOTERM_BP_DIRECT","retina layer formation","0.20%","7","3218","26","29712","5.53e-2","7.60e-1","2.49","1.00e+0","7.46e-1","1.79e-2"
"GOTERM_BP_DIRECT","regulation of small GTPase mediated signal transduction","0.20%","7","3218","26","29712","5.53e-2","7.60e-1","2.49","1.00e+0","7.46e-1","1.79e-2"
"GOTERM_BP_DIRECT","regulation of neurotransmitter receptor localization to postsynaptic specialization membrane","0.20%","7","3218","26","29712","5.53e-2","7.60e-1","2.49","1.00e+0","7.46e-1","1.79e-2"
