lncRNA_id,chr,start,end,strand,gene_id,gene_name
lNONMMUG002887,chr1,194621808,194651855,-,NONMMUG002887,NONMMUG002887
lNONMMUG002890,chr1,194682112,194771446,-,NONMMUG002890,NONMMUG002890
lNONMMUG002896,chr1,194976374,195037909,+,NONMMUG002896,mmu-mir-29b-2
lNONMMUG002904,chr1,195131703,195175312,+,NONMMUG002904,NONMMUG002904
lNONMMUG002907,chr10,7211914,7218356,+,NONMMUG002907,NONMMUG002907
lNONMMUG002913,chr10,6858514,6860023,+,NONMMUG002913,NONMMUG002913
lNONMMUG002938,chr10,4409031,4423369,+,NONMMUG002938,Gm16153
lNONMMUG002943,chr10,4334546,4335262,+,NONMMUG002943,NONMMUG002943
lNONMMUG002958,chr10,3510239,3539746,+,NONMMUG002958,NONMMUG002958
lNONMMUG002966,chr10,7663370,7664623,+,NONMMUG002966,NONMMUG002966
lNONMMUG002968,chr10,7678970,7681158,-,NONMMUG002968,NONMMUG002968
lNONMMUG002973,chr10,7791059,7792730,-,NONMMUG002973,Ginm1
lNONMMUG002974,chr10,7780184,7781358,+,NONMMUG002974,B430219N15Rik
lNONMMUG002977,chr10,7818371,7820793,+,NONMMUG002977,NONMMUG002977
lNONMMUG002981,chr10,7949947,7954569,-,NONMMUG002981,NONMMUG002981
lNONMMUG002997,chr10,8884593,8886880,+,NONMMUG002997,AC153569.1
lNONMMUG003013,chr10,9545800,9547726,-,NONMMUG003013,NONMMUG003013
lNONMMUG003022,chr10,9901157,9922938,+,NONMMUG003022,NONMMUG003022
lNONMMUG003040,chr10,11244789,11281228,-,NONMMUG003040,AC167234.1
lNONMMUG003043,chr10,11418637,11423323,+,NONMMUG003043,NONMMUG003043
lNONMMUG003049,chr10,12420803,12421596,-,NONMMUG003049,NONMMUG003049
lNONMMUG003051,chr10,12916645,12923127,-,NONMMUG003051,AL691505.1
lNONMMUG003052,chr10,13005342,13009052,-,NONMMUG003052,NONMMUG003052
lNONMMUG003054,chr10,13090844,13095900,+,NONMMUG003054,Plagl1
lNONMMUG003059,chr10,13324348,13356281,+,NONMMUG003059,NONMMUG003059
lNONMMUG003063,chr10,13545856,13549374,+,NONMMUG003063,NONMMUG003063
lNONMMUG003064,chr10,13551307,13553120,-,NONMMUG003064,NONMMUG003064
lNONMMUG003075,chr10,13967023,14007406,-,NONMMUG003075,AC158608.1
lNONMMUG003077,chr10,13975160,13980614,-,NONMMUG003077,NONMMUG003077
lNONMMUG003085,chr10,14296920,14324756,+,NONMMUG003085,NONMMUG003085
lNONMMUG003086,chr10,14501395,14503122,-,NONMMUG003086,RPI002_009461
lNONMMUG003092,chr10,14664219,14680546,+,NONMMUG003092,Gm16234
lNONMMUG003095,chr10,14703886,14705487,-,NONMMUG003095,Vta1
lNONMMUG003096,chr10,15181102,15477855,+,NONMMUG003096,NONMMUG003096
lNONMMUG003097,chr10,15299069,15392942,+,NONMMUG003097,NONMMUG003097
lNONMMUG003104,chr10,17790521,17799921,-,NONMMUG003104,Gm20655
lNONMMUG003112,chr10,18125278,18126055,+,NONMMUG003112,NONMMUG003112
lNONMMUG003114,chr10,18210314,18212112,-,NONMMUG003114,NONMMUG003114
lNONMMUG003123,chr10,18743468,18838313,+,NONMMUG003123,NONMMUG003123
lNONMMUG003131,chr10,19141748,19207947,+,NONMMUG003131,NONMMUG003131
lNONMMUG003132,chr10,19235208,19242710,-,NONMMUG003132,NONMMUG003132
lNONMMUG003134,chr10,19290988,19325817,+,NONMMUG003134,NONMMUG003134
lNONMMUG003150,chr10,20169899,20175353,-,NONMMUG003150,NONMMUG003150
lNONMMUG003152,chr10,20185838,20201918,-,NONMMUG003152,NONMMUG003152
lNONMMUG003156,chr10,20266477,20286647,-,NONMMUG003156,NONMMUG003156
lNONMMUG003166,chr10,20596044,20596401,-,NONMMUG003166,NONMMUG003166
lNONMMUG003176,chr10,21292507,21297581,-,NONMMUG003176,NONMMUG003176
lNONMMUG003179,chr10,21419357,21426565,+,NONMMUG003179,NONMMUG003179
lNONMMUG003188,chr10,22144296,22151647,-,NONMMUG003188,RP23-58L22.2
lNONMMUG003190,chr10,22187012,22302835,-,NONMMUG003190,RP24-547D11.2
lNONMMUG003201,chr10,22570659,22613471,-,NONMMUG003201,NONMMUG003201
lNONMMUG003206,chr10,22713282,22716081,-,NONMMUG003206,NONMMUG003206
lNONMMUG003207,chr10,22731087,22748371,+,NONMMUG003207,NONMMUG003207
lNONMMUG003209,chr10,22814059,22823330,+,NONMMUG003209,NONMMUG003209
lNONMMUG003231,chr10,24425369,24597109,-,NONMMUG003231,Gm15270
lNONMMUG003240,chr10,24930723,24957728,-,NONMMUG003240,RPI002_012064
lNONMMUG003242,chr10,25000019,25039424,+,NONMMUG003242,NONMMUG003242
lNONMMUG003254,chr10,25536385,25703427,+,NONMMUG003254,NONMMUG003254
lNONMMUG003280,chr10,28468738,28470487,+,NONMMUG003280,RPI002_008250
lNONMMUG003282,chr10,28553177,28562816,-,NONMMUG003282,NONMMUG003282
lNONMMUG003296,chr10,29297933,29313825,-,NONMMUG003296,NONMMUG003296
lNONMMUG003297,chr10,29336878,29339242,-,NONMMUG003297,NONMMUG003297
lNONMMUG003299,chr10,29362147,29365092,+,NONMMUG003299,NONMMUG003299
lNONMMUG003313,chr10,30643467,30646545,-,NONMMUG003313,NONMMUG003313
lNONMMUG003314,chr10,30800983,30802935,-,NONMMUG003314,NONMMUG003314
lNONMMUG003325,chr10,31494034,31496936,-,NONMMUG003325,NONMMUG003325
lNONMMUG003335,chr10,32255883,32257997,-,NONMMUG003335,NONMMUG003335
lNONMMUG003338,chr10,32477698,32478792,-,NONMMUG003338,NONMMUG003338
lNONMMUG003340,chr10,32577096,32578367,-,NONMMUG003340,NONMMUG003340
lNONMMUG003344,chr10,32824914,32890494,-,NONMMUG003344,NONMMUG003344
lNONMMUG003352,chr10,33466198,33468533,-,NONMMUG003352,NONMMUG003352
lNONMMUG003357,chr10,33624245,33662432,+,NONMMUG003357,Gm15939
lNONMMUG003362,chr10,33950779,33951212,-,NONMMUG003362,NONMMUG003362
lNONMMUG003366,chr10,34018814,34020762,+,NONMMUG003366,NONMMUG003366
lNONMMUG003371,chr10,34282209,34301316,-,NONMMUG003371,AC113059.1
lNONMMUG003381,chr10,36611899,36614074,-,NONMMUG003381,RPI002_011420
lNONMMUG003388,chr10,37137527,37138924,-,NONMMUG003388,NONMMUG003388
lNONMMUG003390,chr10,37187607,38179032,-,NONMMUG003390,NONMMUG003390
lNONMMUG003408,chr10,39368323,39369635,-,NONMMUG003408,NONMMUG003408
lNONMMUG003412,chr10,39558495,39613683,-,NONMMUG003412,Gm16365
lNONMMUG003416,chr10,39620801,39732632,-,NONMMUG003416,E130307A14Rik
lNONMMUG003428,chr10,39899024,39907932,+,NONMMUG003428,AC118733.2
lNONMMUG003442,chr10,40296630,40299902,+,NONMMUG003442,NONMMUG003442
lNONMMUG003443,chr10,40348507,40350242,-,NONMMUG003443,4930520K10Rik
lNONMMUG003445,chr10,40350666,40355737,+,NONMMUG003445,NONMMUG003445
lNONMMUG003470,chr10,41812384,41815072,+,NONMMUG003470,NONMMUG003470
lNONMMUG003492,chr10,42761595,42763636,-,NONMMUG003492,AC124998.1
lNONMMUG003493,chr10,42761595,42763635,+,NONMMUG003493,NONMMUG003493
lNONMMUG003494,chr10,42797967,42800934,+,NONMMUG003494,NONMMUG003494
lNONMMUG003508,chr10,43173218,43174118,+,NONMMUG003508,NONMMUG003508
lNONMMUG003510,chr10,43220220,43221382,-,NONMMUG003510,NONMMUG003510
lNONMMUG003520,chr10,43518570,43555817,+,NONMMUG003520,NONMMUG003520
lNONMMUG003526,chr10,43712772,43729265,-,NONMMUG003526,NONMMUG003526
lNONMMUG003528,chr10,43742808,43767410,+,NONMMUG003528,NONMMUG003528
lNONMMUG003534,chr10,44112535,44149034,-,NONMMUG003534,RPI002_010092
lNONMMUG003566,chr10,49093334,49097446,-,NONMMUG003566,NONMMUG003566
lNONMMUG003568,chr10,49188993,49192365,-,NONMMUG003568,NONMMUG003568
lNONMMUG003570,chr10,49236905,49237861,-,NONMMUG003570,NONMMUG003570
lNONMMUG003574,chr10,49351064,49354256,-,NONMMUG003574,NONMMUG003574
lNONMMUG003582,chr10,49788826,49790167,+,NONMMUG003582,NONMMUG003582
lNONMMUG003583,chr10,49791560,49794769,+,NONMMUG003583,NONMMUG003583
lNONMMUG003615,chr10,52379195,52381226,-,NONMMUG003615,NONMMUG003615
lNONMMUG003630,chr10,53298467,53299035,-,NONMMUG003630,NONMMUG003630
lNONMMUG003633,chr10,53348900,53379709,-,NONMMUG003633,NONMMUG003633
lNONMMUG003634,chr10,53379451,53381386,+,NONMMUG003634,NONMMUG003634
lNONMMUG003650,chr10,54007006,54010031,-,NONMMUG003650,NONMMUG003650
lNONMMUG003672,chr10,57487853,57490292,+,NONMMUG003672,NONMMUG003672
lNONMMUG003683,chr10,58251753,58255389,-,NONMMUG003683,NONMMUG003683
lNONMMUG003690,chr10,58417680,58419925,+,NONMMUG003690,Lims1
lNONMMUG003717,chr10,59702616,59705215,+,NONMMUG003717,NONMMUG003717
lNONMMUG003724,chr10,59893880,59898537,-,NONMMUG003724,NONMMUG003724
lNONMMUG003730,chr10,60103344,60106888,-,NONMMUG003730,NONMMUG003730
lNONMMUG003736,chr10,60276127,60277589,-,NONMMUG003736,RPI002_013913
lNONMMUG003737,chr10,60346906,60372307,+,NONMMUG003737,4632428N05Rik
lNONMMUG003743,chr10,60808659,60812687,+,NONMMUG003743,NONMMUG003743
lNONMMUG003758,chr10,61585392,61611074,-,NONMMUG003758,NONMMUG003758
lNONMMUG003762,chr10,61674377,61680511,-,NONMMUG003762,NONMMUG003762
lNONMMUG003763,chr10,61695585,61702773,+,NONMMUG003763,NONMMUG003763
lNONMMUG003766,chr10,61783179,61784820,+,NONMMUG003766,NONMMUG003766
lNONMMUG003773,chr10,62340255,62363368,+,NONMMUG003773,2210417K05Rik
lNONMMUG003799,chr10,63020943,63023608,-,NONMMUG003799,NONMMUG003799
lNONMMUG003810,chr10,63339182,63349055,+,NONMMUG003810,NONMMUG003810
lNONMMUG003843,chr10,66912144,66920606,-,NONMMUG003843,AC153382.1
lNONMMUG003852,chr10,67119477,67126469,+,NONMMUG003852,NONMMUG003852
lNONMMUG003860,chr10,67226888,67227840,+,NONMMUG003860,NONMMUG003860
lNONMMUG003863,chr10,67281920,67285096,-,NONMMUG003863,NONMMUG003863
lNONMMUG003868,chr10,67549446,67564853,+,NONMMUG003868,NONMMUG003868
lNONMMUG003931,chr10,70085880,70110141,-,NONMMUG003931,NONMMUG003931
lNONMMUG003947,chr10,70599825,70600478,+,NONMMUG003947,NONMMUG003947
lNONMMUG003948,chr10,70651692,70655759,-,NONMMUG003948,Phyhipl
lNONMMUG003977,chr10,73099453,73099925,+,NONMMUG003977,Pcdh15
lNONMMUG003992,chr10,75037088,75039708,+,NONMMUG003992,Rab36
lNONMMUG003998,chr10,75449509,75463104,+,NONMMUG003998,NONMMUG003998
lNONMMUG004007,chr10,75858195,75862089,+,NONMMUG004007,NONMMUG004007
lNONMMUG004009,chr10,75886943,75893082,-,NONMMUG004009,NONMMUG004009
lNONMMUG004010,chr10,75921211,75922541,+,NONMMUG004010,NONMMUG004010
lNONMMUG004017,chr10,76345451,76347162,+,NONMMUG004017,RPI002_011882
lNONMMUG004019,chr10,76442467,76443770,+,NONMMUG004019,NONMMUG004019
lNONMMUG004044,chr10,77418375,77420939,+,NONMMUG004044,NONMMUG004044
lNONMMUG004054,chr10,77622332,77623554,+,NONMMUG004054,NONMMUG004054
lNONMMUG004069,chr10,78121432,78138164,-,NONMMUG004069,NONMMUG004069
lNONMMUG004070,chr10,78170024,78172910,+,NONMMUG004070,NONMMUG004070
lNONMMUG004084,chr10,78747129,78774295,+,NONMMUG004084,NONMMUG004084
lNONMMUG004089,chr10,79667756,79670220,-,NONMMUG004089,NONMMUG004089
lNONMMUG004092,chr10,79767074,79769983,+,NONMMUG004092,NONMMUG004092
lNONMMUG004095,chr10,79792578,79794656,-,NONMMUG004095,NONMMUG004095
lNONMMUG004097,chr10,79849451,79854971,-,NONMMUG004097,E130317F20Rik
lNONMMUG004108,chr10,80053227,80053943,-,NONMMUG004108,NONMMUG004108
lNONMMUG004115,chr10,80139711,80140902,+,NONMMUG004115,Atp5d
lNONMMUG004128,chr10,80400644,80401675,+,NONMMUG004128,NONMMUG004128
lNONMMUG004130,chr10,80406877,80409654,+,NONMMUG004130,NONMMUG004130
lNONMMUG004135,chr10,80561825,80563409,+,NONMMUG004135,NONMMUG002350
lNONMMUG004136,chr10,80578176,80580678,+,NONMMUG004136,AC152058.1
lNONMMUG004147,chr10,80826655,80829290,+,NONMMUG004147,Oaz1
lNONMMUG004148,chr10,80854701,80855202,-,NONMMUG004148,NONMMUG004148
lNONMMUG004151,chr10,80917672,80918490,+,NONMMUG004151,NONMMUG004151
lNONMMUG004174,chr10,81365853,81366223,-,NONMMUG004174,NONMMUG004174
lNONMMUG004175,chr10,81365959,81366220,+,NONMMUG004175,NONMMUG004175
lNONMMUG004179,chr10,81398964,81403383,-,NONMMUG004179,Nfic
lNONMMUG004180,chr10,81407714,81411580,+,NONMMUG004180,Gm16104
lNONMMUG004182,chr10,81459226,81471786,+,NONMMUG004182,Gm16105
lNONMMUG004188,chr10,81572611,81575941,-,NONMMUG004188,Gm15917
lNONMMUG004193,chr10,81606367,81609791,-,NONMMUG004193,AC153919.1
lNONMMUG004200,chr10,82044643,82048038,-,NONMMUG004200,NONMMUG004200
lNONMMUG004204,chr10,82083412,82085668,+,NONMMUG004204,NONMMUG004204
lNONMMUG004229,chr10,82812122,82824242,+,NONMMUG004229,1700028I16Rik
lNONMMUG004231,chr10,82845407,82868748,-,NONMMUG004231,NONMMUG004231
lNONMMUG004234,chr10,82984434,82986421,-,NONMMUG004234,NONMMUG004234
lNONMMUG004253,chr10,83888101,83901748,+,NONMMUG004253,NONMMUG004253
lNONMMUG004258,chr10,84036559,84100697,-,NONMMUG004258,NONMMUG004258
lNONMMUG004261,chr10,84440848,84480512,+,NONMMUG004261,NONMMUG004261
lNONMMUG004268,chr10,84575908,84577314,-,NONMMUG004268,NONMMUG004268
lNONMMUG004269,chr10,84619331,84622579,-,NONMMUG004269,AC140333.2
lNONMMUG004273,chr10,84752165,84755243,-,NONMMUG004273,NONMMUG004273
lNONMMUG004274,chr10,84756156,84758897,+,NONMMUG004274,NONMMUG004274
lNONMMUG004279,chr10,85126967,85128009,-,NONMMUG004279,NONMMUG004279
lNONMMUG004298,chr10,86162711,86217930,+,NONMMUG004298,NONMMUG004298
lNONMMUG004299,chr10,86303895,86307545,+,NONMMUG004299,Timp3
lNONMMUG004304,chr10,86685464,86694806,+,NONMMUG004304,AC152453.1
lNONMMUG004310,chr10,86972215,87028015,+,NONMMUG004310,Gm16271
lNONMMUG004320,chr10,87826376,87863382,-,NONMMUG004320,Gm10055
lNONMMUG004321,chr10,87859067,87862787,+,NONMMUG004321,NONMMUG004321
lNONMMUG004334,chr10,88356500,88371825,+,NONMMUG004334,NONMMUG004334
lNONMMUG004336,chr10,88379243,88383712,-,NONMMUG004336,AC125486.1
lNONMMUG004338,chr10,88444235,88449888,-,NONMMUG004338,Gm16235
lNONMMUG004340,chr10,88473325,88474646,-,NONMMUG004340,NONMMUG004340
lNONMMUG004347,chr10,89257154,89260678,+,NONMMUG004347,NONMMUG004347
lNONMMUG004352,chr10,89686005,89700866,+,NONMMUG004352,AC130216.1
lNONMMUG004368,chr10,90728959,90736330,+,NONMMUG004368,NONMMUG004368
lNONMMUG004375,chr10,90989317,90990666,-,NONMMUG004375,Apaf1
lNONMMUG004385,chr10,91123402,91125047,+,NONMMUG004385,NONMMUG004385
lNONMMUG004396,chr10,92071036,92165178,-,NONMMUG004396,Rmst
lNONMMUG004399,chr10,92155850,92159129,-,NONMMUG004399,NONMMUG004399
lNONMMUG004400,chr10,92162102,92164691,+,NONMMUG004400,AC125204.1
lNONMMUG004401,chr10,92171300,92375373,-,NONMMUG004401,RP23-237H8.2
lNONMMUG004403,chr10,92401009,92428330,+,NONMMUG004403,RPI002_013031
lNONMMUG004417,chr10,93242448,93250915,+,NONMMUG004417,NONMMUG004417
lNONMMUG004418,chr10,93275544,93278807,+,NONMMUG004418,NONMMUG004418
lNONMMUG004421,chr10,93452672,93453282,-,NONMMUG004421,NONMMUG004421
lNONMMUG004435,chr10,93897154,93914352,+,NONMMUG004435,RP24-422F20.2
lNONMMUG004438,chr10,94034011,94035799,-,NONMMUG004438,Vezt
lNONMMUG004442,chr10,94147952,94151090,+,NONMMUG004442,NONMMUG004442
lNONMMUG004443,chr10,94196728,94198949,-,NONMMUG004443,NONMMUG004443
lNONMMUG004449,chr10,94408890,94426190,+,NONMMUG004449,Gm16155
lNONMMUG004450,chr10,94512584,94516290,-,NONMMUG004450,NONMMUG004450
lNONMMUG004453,chr10,94671024,94689697,-,NONMMUG004453,AC153506.1
lNONMMUG004465,chr10,95261467,95264976,-,NONMMUG004465,NONMMUG004465
lNONMMUG004466,chr10,95264316,95267013,+,NONMMUG004466,NONMMUG004466
lNONMMUG004473,chr10,95417374,95428641,+,NONMMUG004473,n290634
lNONMMUG004477,chr10,95511920,95514732,-,NONMMUG004477,NONMMUG004477
lNONMMUG004495,chr10,96200123,96220880,+,NONMMUG004495,NONMMUG004495
lNONMMUG004505,chr10,96519156,96595857,-,NONMMUG004505,NONMMUG004505
lNONMMUG004508,chr10,96645008,96654814,+,NONMMUG004508,NONMMUG004508
lNONMMUG004509,chr10,96735351,96884708,+,NONMMUG004509,NONMMUG004509
lNONMMUG004517,chr10,97587259,97644090,-,NONMMUG004517,NONMMUG004517
lNONMMUG004518,chr10,97681413,97967115,-,NONMMUG004518,Gm10754
lNONMMUG004522,chr10,98653798,98699710,-,NONMMUG004522,NONMMUG004522
lNONMMUG004532,chr10,99093909,99107630,-,NONMMUG004532,NONMMUG004532
lNONMMUG004539,chr10,99298887,99423047,+,NONMMUG004539,NONMMUG004539
lNONMMUG004540,chr10,99450192,99460772,-,NONMMUG004540,NONMMUG004540
lNONMMUG004541,chr10,99459562,99490593,+,NONMMUG004541,NONMMUG004541
lNONMMUG004542,chr10,99609170,99658134,+,NONMMUG004542,NONMMUG004542
lNONMMUG004546,chr10,99920584,99953157,+,NONMMUG004546,NONMMUG004546
lNONMMUG004558,chr10,100586501,100589248,-,NONMMUG004558,NONMMUG004558
lNONMMUG004566,chr10,102114442,102116464,+,NONMMUG004566,NONMMUG004566
lNONMMUG004568,chr10,102244662,102274411,+,NONMMUG004568,Mgat4c
lNONMMUG004570,chr10,102234209,102236659,+,NONMMUG004570,NONMMUG004570
lNONMMUG004573,chr10,102415882,102418014,+,NONMMUG004573,NONMMUG004573
lNONMMUG004581,chr10,103366509,103368586,-,NONMMUG004581,NONMMUG004581
lNONMMUG004590,chr10,105306471,105308077,-,NONMMUG004590,NONMMUG004590
lNONMMUG004599,chr10,105573610,105583875,+,NONMMUG004599,Gm15663
lNONMMUG004603,chr10,106466938,106470769,-,NONMMUG004603,AC140785.1
lNONMMUG004612,chr10,107343264,107348157,+,NONMMUG004612,NONMMUG004612
lNONMMUG004636,chr10,108791106,108793557,-,NONMMUG004636,NONMMUG004635
lNONMMUG004639,chr10,108831152,109010962,-,NONMMUG004639,Syt1
lNONMMUG004642,chr10,108917235,108921549,-,NONMMUG004642,NONMMUG004642
lNONMMUG004650,chr10,109785776,109787172,-,NONMMUG004650,NONMMUG004650
lNONMMUG004652,chr10,109875530,109878837,-,NONMMUG004652,NONMMUG004652
lNONMMUG004653,chr10,109893023,109895729,-,NONMMUG004653,NONMMUG004653
lNONMMUG004656,chr10,109992842,109994249,-,NONMMUG004656,NONMMUG004655
lNONMMUG004661,chr10,110154267,110157829,-,NONMMUG004661,NONMMUG004661
lNONMMUG004665,chr10,110208620,110317024,-,NONMMUG004665,NONMMUG004665
lNONMMUG004685,chr10,111294659,111297247,+,NONMMUG004685,NONMMUG004685
lNONMMUG004691,chr10,111501662,111503850,+,NONMMUG004691,NONMMUG004691
lNONMMUG004704,chr10,112348895,112349673,+,NONMMUG004704,NONMMUG004704
lNONMMUG004705,chr10,112387915,112389952,+,NONMMUG004705,NONMMUG004705
lNONMMUG004717,chr10,114801970,114817255,+,NONMMUG004717,Gm15723
lNONMMUG004745,chr10,116473162,116475319,+,NONMMUG004745,4933400F03Rik
lNONMMUG004751,chr10,116579193,116580887,-,NONMMUG004751,NONMMUG004751
lNONMMUG004752,chr10,116509051,116583515,+,NONMMUG004752,5330438D12Rik
lNONMMUG004760,chr10,116949703,116964327,+,NONMMUG004760,NONMMUG004760
lNONMMUG004774,chr10,117224531,117227949,+,NONMMUG004774,NONMMUG004774
lNONMMUG004780,chr10,117390010,117399645,+,NONMMUG004780,NONMMUG004780
lNONMMUG004800,chr10,117877323,117911554,+,NONMMUG004800,NONMMUG004800
lNONMMUG004832,chr10,119131125,119132465,-,NONMMUG004832,RPI002_012145
lNONMMUG004840,chr10,119429366,119455380,-,NONMMUG004840,Gm16320
lNONMMUG004845,chr10,119523837,119524458,+,NONMMUG004845,NONMMUG004845
lNONMMUG004859,chr10,120208792,120209834,+,NONMMUG004859,NONMMUG004859
lNONMMUG004868,chr10,120397905,120398796,-,NONMMUG004868,RPI001_811096
lNONMMUG004877,chr10,120781787,120850030,-,NONMMUG004877,Msrb3
lNONMMUG004879,chr10,120821767,120883211,+,NONMMUG004879,NONMMUG004879
lNONMMUG004884,chr10,120951847,120953133,-,NONMMUG004884,NONMMUG004884
lNONMMUG004899,chr10,121505350,121526462,+,NONMMUG004899,NONMMUG004899
lNONMMUG004920,chr10,122588430,122679223,-,NONMMUG004920,NONMMUG004920
lNONMMUG004921,chr10,122615879,122650398,+,NONMMUG004921,NONMMUG004921
lNONMMUG004935,chr10,123074737,123075820,-,NONMMUG004935,NONMMUG004935
lNONMMUG004941,chr10,123172297,123202376,-,NONMMUG004941,NONMMUG004941
lNONMMUG004942,chr10,123196335,123199571,+,NONMMUG004942,NONMMUG004942
lNONMMUG004955,chr10,125338962,125389967,-,NONMMUG004955,NONMMUG004955
lNONMMUG004958,chr10,125388538,125391007,+,NONMMUG004958,NONMMUG004958
lNONMMUG004974,chr10,126958022,126961190,+,NONMMUG004974,NONMMUG004974
lNONMMUG004976,chr10,126968396,126972355,-,NONMMUG004976,NONMMUG004976
lNONMMUG004979,chr10,127070374,127074796,+,NONMMUG004979,linc1597
lNONMMUG004986,chr10,127163749,127165113,-,NONMMUG004986,NONMMUG004986
lNONMMUG004989,chr10,127195248,127204060,+,NONMMUG004989,AC144852.1
lNONMMUG004990,chr10,127249874,127701071,+,NONMMUG004990,NONMMUG004990
lNONMMUG004994,chr10,127289695,127290788,-,NONMMUG004994,Gm4189
lNONMMUG004995,chr10,127290796,127292445,+,NONMMUG004995,Ddit3
lNONMMUG004996,chr10,127292487,127295802,-,NONMMUG004996,NONMMUG004996
lNONMMUG004997,chr10,127311838,127312900,+,NONMMUG004997,NONMMUG004997
lNONMMUG005009,chr10,127663838,127665485,+,NONMMUG005009,Gm16229
lNONMMUG005010,chr10,127667783,127668673,+,NONMMUG005010,Tmem194
lNONMMUG005011,chr10,127669040,127676751,-,NONMMUG005011,Gm16230
lNONMMUG005018,chr10,128060999,128062260,+,NONMMUG005018,NONMMUG005018
lNONMMUG005021,chr10,128081353,128082970,-,NONMMUG005021,NONMMUG005021
lNONMMUG005024,chr10,128106310,128106853,+,NONMMUG005024,NONMMUG005024
lNONMMUG005037,chr10,128301801,128303543,-,NONMMUG005037,NONMMUG005037
lNONMMUG005040,chr10,128337142,128338001,-,NONMMUG005040,NONMMUG005040
lNONMMUG005043,chr10,128407054,128408631,-,NONMMUG005043,NONMMUG005043
lNONMMUG005044,chr10,128441122,128441437,+,NONMMUG005044,NONMMUG005044
lNONMMUG005050,chr10,128499080,128514463,+,NONMMUG005050,AC170752.1
lNONMMUG005054,chr10,128548057,128549161,-,NONMMUG005054,Rpl41
lNONMMUG005057,chr10,128645883,128652167,+,NONMMUG005057,AC117232.1
lNONMMUG005058,chr10,128651258,128669511,-,NONMMUG005058,NONMMUG005058
lNONMMUG005076,chr10,130368076,130542452,-,NONMMUG005076,NONMMUG005076
lNONMMUG005080,chr10,130541506,130547821,+,NONMMUG005080,RPI002_011545
lNONMMUG005081,chr11,3123860,3160339,+,NONMMUG005081,Pisd-ps1
lNONMMUG005099,chr11,3305425,3331904,-,NONMMUG005099,Gm12592
lNONMMUG005102,chr11,3330778,3333962,+,NONMMUG005102,Pik3ip1
lNONMMUG005112,chr11,3452214,3479832,+,NONMMUG005112,8430429K09Rik
lNONMMUG005114,chr11,3463930,3473850,-,NONMMUG005114,NONMMUG005114
lNONMMUG005117,chr11,3530156,3536857,+,NONMMUG005117,Gm11946
lNONMMUG005124,chr11,3639393,3649673,-,NONMMUG005124,Tug1
lNONMMUG005159,chr11,4590455,4593820,-,NONMMUG005159,NONMMUG005159
lNONMMUG005165,chr11,4747226,4748416,+,NONMMUG005165,NONMMUG005165
lNONMMUG005180,chr11,5099747,5106100,+,NONMMUG005180,Rhbdd3
lNONMMUG005190,chr11,5259988,5261615,-,NONMMUG005190,RPI002_010799
lNONMMUG005199,chr11,5485876,5495832,+,NONMMUG005199,NONMMUG005199
lNONMMUG005200,chr11,5485901,5495863,-,NONMMUG005200,Gm11962
lNONMMUG005205,chr11,5538032,5541797,-,NONMMUG005205,NONMMUG005205
lNONMMUG005219,chr11,5761711,5784869,+,NONMMUG005219,NONMMUG004254
lNONMMUG005224,chr11,5837100,5838819,+,NONMMUG005224,NONMMUG005224
lNONMMUG005226,chr11,5877875,5878202,-,NONMMUG005226,Pold2
lNONMMUG005227,chr11,5876130,5877396,+,NONMMUG005227,NONMMUG005227
lNONMMUG005238,chr11,6265772,6267730,-,NONMMUG005238,NONMMUG005238
lNONMMUG005244,chr11,6415210,6416225,-,NONMMUG005244,NONMMUG005244
lNONMMUG005252,chr11,6469922,6471710,-,NONMMUG005252,NONMMUG005252
lNONMMUG005253,chr11,6475424,6493536,+,NONMMUG005253,Gm11973
lNONMMUG005256,chr11,6524541,6528813,-,NONMMUG005256,Gm11974
lNONMMUG005257,chr11,6547176,6547683,+,NONMMUG005257,NONMMUG005257
lNONMMUG005266,chr11,6626170,6627496,+,NONMMUG005266,NONMMUG005266
lNONMMUG005268,chr11,6649998,6660336,-,NONMMUG005268,Gm11978
lNONMMUG005291,chr11,8661609,8664540,-,NONMMUG005291,NONMMUG005291
lNONMMUG005297,chr11,9010254,9031194,+,NONMMUG005297,NONMMUG005297
lNONMMUG005322,chr11,11770711,11772926,+,NONMMUG005322,NONMMUG005322
lNONMMUG005324,chr11,11868122,11885322,+,NONMMUG005324,1700042O10Rik
lNONMMUG005330,chr11,11974060,11978451,-,NONMMUG005330,NONMMUG005330
